title,company,salary,location,link,platform
Software Engineer: LabVIEW Development Engineer,Nanobiosym,136500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-labview-development-engineer-nanobiosym-JV_IC1154545_KO0,46_KE47,57.htm?jl=1008177193176",G
Senior Machine Learning Engineer I,Broad Institute,136000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-machine-learning-engineer-i-broad-institute-JV_IC1154545_KO0,34_KE35,50.htm?jl=1009483725874",G
Machine Learning Engineer,Arena BioWorks,136000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-arena-bioworks-JV_IC1154545_KO0,25_KE26,40.htm?jl=1009411469181",G
Clinical SAS programmer,Katalyst Healthcares & Life Sciences,136000.0,"Boston, MA","https://www.glassdoor.com/job-listing/clinical-sas-programmer-katalyst-healthcares-life-sciences-JV_IC1154532_KO0,23_KE24,58.htm?jl=1009474858222",G
"Software Development Engineer, AGI Sensory ASR Inference",Amazon.com Services LLC,136000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-agi-sensory-asr-inference-amazon-com-services-llc-JV_IC1154532_KO0,55_KE56,79.htm?jl=1009387893537",G
Machine Learning Engineer,Toyota Research Institute,136000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-toyota-research-institute-JV_IC1154545_KO0,25_KE26,51.htm?jl=1009532630506",G
FedNow Sr DevOps Engineer,Federal Reserve Bank of Boston,136000.0,"Boston, MA","https://www.glassdoor.com/job-listing/fednow-sr-devops-engineer-federal-reserve-bank-of-boston-JV_IC1154532_KO0,25_KE26,56.htm?jl=1009543534552",G
Principal Software Engineer Onshape - 3D Graphics,PTC Inc.,136000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-onshape-3d-graphics-ptc-inc-JV_IC1154532_KO0,47_KE48,55.htm?jl=1009473367967",G
"Software Development Engineer, PreStart Domain",Amazon.com Services LLC,135500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-prestart-domain-amazon-com-services-llc-JV_IC1154532_KO0,45_KE46,69.htm?jl=1009555410714",G
Senior Software Engineer,Everyday Speech,135300.0,"Remote in Boston, MA 02109",https://www.indeed.com/rc/clk?jk=a128fc33d01bf933&bb=AzhDO72pl6r6LxXOzyodG6dMh9q90zCp6JelNWnhYoBG-Rih4WbB4VITL3DwCVBqlGnI1ikSs3Xz8a8Mxo7ye0qhXSNKO7DEXhAIvhxA7pluP4Ecc0zvDeyv328qF5CY&xkcb=SoDw67M34YxtOmATC70FbzkdCdPP&fccid=deb14c9074862f0f&vjs=3,I
Software Test Engineer,Oxford Global Resources,135200.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-test-engineer-oxford-global-resources-JV_IC1154532_KO0,22_KE23,46.htm?jl=1009074954254",G
Software Engineer,"Red Hat, Inc.",135200.0,"Boston, MA 02210 (South Boston area)",https://www.indeed.com/rc/clk?jk=5c751dca1ce73875&bb=AzhDO72pl6r6LxXOzyodG-7g2WNtqJoDiphjlY2GFImbaataFPJWB0YarTlcI7Pwj82h2DORkpyfrDx6el644taNcAvbm1bIADFfSnnSA5bvxpuCtK1K6g%3D%3D&xkcb=SoDj67M34YxtOmATC70BbzkdCdPP&fccid=e24a60f01d1882d1&vjs=3,I
Software Engineer (Full Stack),"Red Hat, Inc.",135200.0,"Hybrid work in Boston, MA 02210",https://www.indeed.com/rc/clk?jk=f8e2d85eb85441e5&bb=sKyYXr9FtovrtM80mjdUxVgcpvTgsphR1jbUemQAoEIUBtY6NB6mnF-7BrGNUHlTGpUvXM6tsj2dWe6zkeDGbuLU7bDzTvyc7S6LpkIF5AhK2oV-GeTUjg%3D%3D&xkcb=SoAn67M34Yxrrc20Dp0NbzkdCdPP&fccid=e24a60f01d1882d1&vjs=3,I
Senior Java Engineer - Robotic Simulation,Motion Recruitment,135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-java-engineer-robotic-simulation-motion-recruitment-JV_IC1154532_KO0,39_KE40,58.htm?jl=1009554779953",G
Quantitative DevOps Engineer,Motion Recruitment,135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/quantitative-devops-engineer-motion-recruitment-JV_IC1154532_KO0,28_KE29,47.htm?jl=1009514050950",G
Senior Software Engineer,DAG Consulting,135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-dag-consulting-JV_IC1154532_KO0,24_KE25,39.htm?jl=1005803481534",G
Senior DevOps Engineer,Aquent,135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-devops-engineer-aquent-JV_IC1154532_KO0,22_KE23,29.htm?jl=1009557120951",G
"Senior Java/AWS/Docker Developer - Robotics, BOSTON LOCAL",Motion Recruitment,135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-java-aws-docker-developer-robotics-boston-local-motion-recruitment-JV_IC1154532_KO0,54_KE55,73.htm?jl=1009527714657",G
"Software Engineer, CAT E&A",Berkshire Hathaway Specialty Insurance,135000.0,"Boston, MA 02110 (Downtown area)",https://www.indeed.com/rc/clk?jk=1cf9792233b1a3d1&bb=PxVO0JJW35P5KoWB9j-WpiwA1XleOHqaHBourSnaID7HK3D40iMLlbJs_uvLsJrn4Uo64STEDwwg_QYi1kmfWcDSgMcKiBbShyOextEmMVVmPA_D63MkECO0KuVPqC7n&xkcb=SoCH67M34YxsxhwpTJ0DbzkdCdPP&fccid=8a4ef15aded30e15&vjs=3,I
Software Engineer III,OpenGov,135000.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=64f324885571efff&bb=fejSlYBpwmFxy3G3DyS2KBks1n8F1vFlYrzbTmtkuMYXz1_V-Ji_1u1ngKE1u-yjHiyppxsWB1WJSEp-aF9XmYWd-ru1GqHrdWwCPrlnXajtPv00KFZ-ZvXq1flXKTdQ&xkcb=SoBy67M34Yxl3U20Dp0KbzkdCdPP&fccid=29a2f073e1f0c56b&vjs=3,I
Software Engineer II,OpenGov,135000.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=5a7a78a163ad6721&bb=nYnq3tcuoD6RbMzC9gLGfRWXJm8P-FOvHySUFBAiIkHrn9dYaoxE9sDHXsBz1S50hfq6dzZ_D6bQPG9yLdSUGpr0xnEZc20NOhs5Sxrh24Xa1FsujuGtvAJMOUL0jMk8&xkcb=SoA567M34YxsKkATC70NbzkdCdPP&fccid=29a2f073e1f0c56b&vjs=3,I
"Software Engineer, CAT E&A",Berkshire Hathaway Specialty Insurance,135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-cat-ea-berkshire-hathaway-specialty-insurance-JV_IC1154532_KO0,24_KE25,63.htm?jl=1009554756940",G
Software Engineer (Full Stack),"Red Hat, Inc.",135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-full-stack-red-hat-inc-JV_IC1154532_KO0,28_KE29,40.htm?jl=1009550144235",G
Software Engineer,"Red Hat, Inc.",135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-red-hat-inc-JV_IC1154532_KO0,17_KE18,29.htm?jl=1009559001246",G
Senior Software Engineer,Fidelity Investments,134500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-fidelity-investments-JV_IC1154532_KO0,24_KE25,45.htm?jl=1009448404040",G
"Software Dev Engineer II, Jobs Domain Infrastrucure",Amazon.com Services LLC,133500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-dev-engineer-ii-jobs-domain-infrastrucure-amazon-com-services-llc-JV_IC1154532_KO0,50_KE51,74.htm?jl=1009538386483",G
Sr. Software Engineer - Python Generalist,"CytoTronics, Inc.",133500.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-software-engineer-python-generalist-cytotronics-inc-JV_IC1154532_KO0,38_KE39,54.htm?jl=1009535427636",G
Sr. Software Engineer (Elixir),iSeatz,133500.0,"Remote in Boston, MA 02133",https://www.indeed.com/rc/clk?jk=efd1875df257d605&bb=i0-ygLEZLZIgIAGE5JEl3Q_SM-SUWh_4siUXd7BcGz4tRznR2jvCqV9zeniaYHq0U3nm4bJD4p7f3jdbgXOPEQYbQE-P9i34Xh6tLKrOkNm2u7uWPU26wkX6Lo_uX__m&xkcb=SoAx67M34YxrAQQpbh0DbzkdCdPP&fccid=fa9effe1620e9920&vjs=3,I
"Senior Software Engineer, Scanning Operations",Recorded Future,133500.0,"Somerville, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-scanning-operations-recorded-future-JV_IC1154685_KO0,44_KE45,60.htm?jl=1009512401865",G
Site Reliability Engineer,LogRocket,133500.0,"Boston, MA","https://www.glassdoor.com/job-listing/site-reliability-engineer-logrocket-JV_IC1154532_KO0,25_KE26,35.htm?jl=1009446316650",G
"Principal Full Stack Software Engineer- Java, Spring Boot, REST API, Angular, ETL",Fidelity Investments,133000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-full-stack-software-engineer-java-spring-boot-rest-api-angular-etl-fidelity-investments-JV_IC1154532_KO0,76_KE77,97.htm?jl=1009488769361",G
"Quantitative Developer, Associate",Arrowstreet Capital,133000.0,"Boston, MA","https://www.glassdoor.com/job-listing/quantitative-developer-associate-arrowstreet-capital-JV_IC1154532_KO0,32_KE33,52.htm?jl=1009463844000",G
Sr. Software Development Engineer,AuriStor,133000.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-software-development-engineer-auristor-JV_IC1154532_KO0,32_KE33,41.htm?jl=1006230436200",G
Senior Full Stack Engineer,Fidelity Investments,133000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-full-stack-engineer-fidelity-investments-JV_IC1154532_KO0,26_KE27,47.htm?jl=1009477136489",G
Senior Embedded Software Engineer,Dandelion Energy,132500.0,"Somerville, MA","https://www.glassdoor.com/job-listing/senior-embedded-software-engineer-dandelion-energy-JV_IC1154685_KO0,33_KE34,50.htm?jl=1009520688990",G
Full Stack .NET Developer - EdTech,Motion Recruitment,132500.0,"Boston, MA","https://www.glassdoor.com/job-listing/full-stack-net-developer-edtech-motion-recruitment-JV_IC1154532_KO0,31_KE32,50.htm?jl=1009554779957",G
Android Developer,Motion Recruitment,132500.0,"Boston, MA","https://www.glassdoor.com/job-listing/android-developer-motion-recruitment-JV_IC1154532_KO0,17_KE18,36.htm?jl=1009552802951",G
Full-stack Engineer,Apeiron Labs,132000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/full-stack-engineer-apeiron-labs-JV_IC1154545_KO0,19_KE20,32.htm?jl=1009444294594",G
Principal Quantitative Developer,Fidelity Investments,132000.0,"Boston, MA 02210",https://www.indeed.com/rc/clk?jk=016864e6e7eed3da&bb=6nLDZPfzgn6Hg6aS0TKVtxM_MDq6PGxBsLl68cY_BYlLYYXff_3fRBnPqt89YF67wZI15Eg4MdxDrl7nWB9KtDX3wxzqlAJFSi9TH6olGKvKUOy4Tni4gA%3D%3D&xkcb=SoCt67M34Yx9BuWTSR0MbzkdCdPP&fccid=deb234f9dd3edcea&vjs=3,I
Principal Quantitative Developer,Fidelity Investments,132000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-quantitative-developer-fidelity-investments-JV_IC1154532_KO0,32_KE33,53.htm?jl=1009541472911",G
Principal Quant Developer- QIS,Fidelity Investments,132000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-quant-developer-qis-fidelity-investments-JV_IC1154532_KO0,29_KE30,50.htm?jl=1009265026554",G
Principal Quant Developer- QIS,Fidelity Investments,132000.0,"Boston, MA 02210",https://www.indeed.com/rc/clk?jk=a9ed95bf606570e8&bb=6nLDZPfzgn6Hg6aS0TKVtxNDDPfrP8QaNHZo71yl4QrUxaC61jDc6XG_ICXllDlVxJBZzjikSvT1I31dZoYFHNfLxHndBWjQb5GnPh6BaZfyDMj_D31zjA%3D%3D&xkcb=SoAj67M34Yx9BuWTSR0LbzkdCdPP&fccid=deb234f9dd3edcea&vjs=3,I
Senior Embedded Vulnerability Researcher,Draper,131500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-embedded-vulnerability-researcher-draper-JV_IC1154545_KO0,40_KE41,47.htm?jl=1009365895942",G
Software Development Engineer,AuriStor,131000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-auristor-JV_IC1154532_KO0,29_KE30,38.htm?jl=1006230436201",G
Senior Embedded Software Developer,BLYK Engineering Services,130000.0,"Boston, MA 02201",https://www.indeed.com/rc/clk?jk=a48c3c9ab4118df5&bb=4WfZ6QacA7vVeDmFP0Yhy3KJxoo9JfB9VvlqCMUWdHKga_3ZgG4PqFQAlufL1Yl-Llc0agSv4pA2HL_uzI1WjY1AgYxGcjXz4t6RL1FBooZQTk_WQ7OY0CnPm5E6ZzFt&xkcb=SoDw67M34Yxjlcy4SZ0AbzkdCdPP&fccid=59ae002c6da38bc0&cmp=BLYK-Engineering-Services&ti=Senior+Software+Engineer&vjs=3,I
Senior Embedded Software Developer,BLYK Engineering Services,130000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-embedded-software-developer-blyk-engineering-services-JV_IC1154532_KO0,34_KE35,60.htm?jl=1009541900843",G
C++ IoT Embedded Engineer,Motion Recruitment,130000.0,"Boston, MA","https://www.glassdoor.com/job-listing/c-iot-embedded-engineer-motion-recruitment-JV_IC1154532_KO0,23_KE24,42.htm?jl=1009524524114",G
FedNow Senior Software Engineer,Federal Reserve Bank of Boston,130000.0,"Boston, MA","https://www.glassdoor.com/job-listing/fednow-senior-software-engineer-federal-reserve-bank-of-boston-JV_IC1154532_KO0,31_KE32,62.htm?jl=1009528000162",G
APP Developer (Contract),Barton & Gray LLC,130000.0,"Boston, MA","https://www.glassdoor.com/job-listing/app-developer-contract-barton-gray-llc-JV_IC1154532_KO0,22_KE23,38.htm?jl=1009448522470",G
"Power Platform Developer (Boston, MA)",Benchmark Makers,130000.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=854eeca797094e7a&bb=B0RR0Bo30lmrSQ9lXWMH8lYmfr9ZWcLNskysXUYd6rROtEfO2W8luAbXhOH9KUADvW7E05sSM-fbMqBaTbv57ME_INo4oukVBGBx5ZpaNR65Z-O-4v16QgNV4u5VYGLc&xkcb=SoA-67M34Yx_YqWoJh0HbzkdCdPP&fccid=e1a9b6a392ce2245&vjs=3,I
"Senior Software Engineer, Childcare, .NET/Angular/Azure",Motion Recruitment,130000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-childcare-net-angular-azure-motion-recruitment-JV_IC1154532_KO0,52_KE53,71.htm?jl=1009540816171",G
"Engineer II, Python",Magnite,130000.0,"Boston, MA","https://www.glassdoor.com/job-listing/engineer-ii-python-magnite-JV_IC1154532_KO0,18_KE19,26.htm?jl=1009269073606",G
Sr. Robotics Software Engineer,"Myomo, Inc",129500.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-robotics-software-engineer-myomo-inc-JV_IC1154532_KO0,29_KE30,39.htm?jl=1009511311864",G
Mission Critical Software Engineer 2,Draper,129000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/mission-critical-software-engineer-2-draper-JV_IC1154545_KO0,36_KE37,43.htm?jl=1009434395585",G
"Software Development Engineer, Dash Cart Field AI",Amazon.com Services LLC,128500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-dash-cart-field-ai-amazon-com-services-llc-JV_IC1154532_KO0,48_KE49,72.htm?jl=1009549956016",G
"Software Engineer - Fullstack, Cambridge",Microsoft,128250.0,"Cambridge, MA",https://www.indeed.com/rc/clk?jk=12c5863c7cfc5a19&bb=hTUji0jLRRzO0mhplYJJLXPVew7udE-TMZ2jWkSAZsEY0gm6ebpTkW2SvgBC-bzrGFcNjl-a0Sj-xzfschYpXh6zC_l9-3BLz_Z0BqcKanZFcXLPNqeNtQ%3D%3D&xkcb=SoAD67M34Yxq97S4SZ0GbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,I
Senior Audio Programmer,Epic Games,128000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-audio-programmer-epic-games-JV_IC1154532_KO0,23_KE24,34.htm?jl=1009520712654",G
"Android Software Engineer, Verily Me",Verily,128000.0,"Boston, MA","https://www.glassdoor.com/job-listing/android-software-engineer-verily-me-verily-JV_IC1154532_KO0,35_KE36,42.htm?jl=1009519442899",G
Software Development Engineer in Test,Pickle Robot Company,128000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-development-engineer-in-test-pickle-robot-company-JV_IC1154545_KO0,37_KE38,58.htm?jl=1009535510436",G
"Senior Software Engineer, Computer Vision and Robotics",New Balance,128000.0,"Brighton, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-computer-vision-and-robotics-new-balance-JV_IC1154538_KO0,53_KE54,65.htm?jl=1009381248281",G
Principal Software Engineer (AI + ML SaaS / Insurtech Scale-up),EvolutionIQ,127500.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-ai-ml-saas-insurtech-scale-up-evolutioniq-JV_IC1154532_KO0,57_KE58,69.htm?jl=1009542286805",G
Resilient & Fault Tolerant Embedded Software Engineer,Draper,127500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/resilient-fault-tolerant-embedded-software-engineer-draper-JV_IC1154545_KO0,51_KE52,58.htm?jl=1009365895904",G
Senior Software Developer- Item Assist product,Pearson,127500.0,"Remote in Boston, MA 02133",https://www.indeed.com/rc/clk?jk=d9eec2e9afde6993&bb=6nLDZPfzgn6Hg6aS0TKVt83hXMMFVU8UZJ3ApnzHXhG55ZNfqBdzrVpUrCLsYsKIFYdG52Fd3K_r9uQxMN7oUhajmvqWZSLEF-3n9xQ3noLWr48avjAp9w%3D%3D&xkcb=SoDZ67M34Yx9BuWTSR0AbzkdCdPP&fccid=9452e7588539114c&vjs=3,I
"Software Development Engineer, Contingent Worker",Amazon.com LLC,127500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-contingent-worker-amazon-com-llc-JV_IC1154532_KO0,47_KE48,62.htm?jl=1009555410725",G
"Principal Automation Engineer, Workcell Builds","Flagship Pioneering, Inc.",127500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/principal-automation-engineer-workcell-builds-flagship-pioneering-inc-JV_IC1154545_KO0,45_KE46,69.htm?jl=1009540450103",G
Full Stack Engineer,RA Ventures,127000.0,"Boston, MA","https://www.glassdoor.com/job-listing/full-stack-engineer-ra-ventures-JV_IC1154532_KO0,19_KE20,31.htm?jl=1009554938248",G
Senior Developer,BrickLogix,127000.0,"Somerville, MA","https://www.glassdoor.com/job-listing/senior-developer-bricklogix-JV_IC1154685_KO0,16_KE17,27.htm?jl=1007488960764",G
Senior Software Engineer - Urgent need,Inclute,127000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-urgent-need-inclute-JV_IC1154545_KO0,36_KE37,44.htm?jl=1007322043900",G
Product Software Engineer - Sr. Software Engineer,Capgemini,127000.0,"Boston, MA","https://www.glassdoor.com/job-listing/product-software-engineer-sr-software-engineer-capgemini-JV_IC1154532_KO0,46_KE47,56.htm?jl=1009556146940",G
Software Controls Engineer,Pickle Robot Company,127000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-controls-engineer-pickle-robot-company-JV_IC1154545_KO0,26_KE27,47.htm?jl=1009556384954",G
Senior Scientific Software Engineer,Arrayo,126500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-scientific-software-engineer-arrayo-JV_IC1154532_KO0,35_KE36,42.htm?jl=1008953583248",G
"Software Engineer I (Backend, Business Systems)",WHOOP,126000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-i-backend-business-systems-whoop-JV_IC1154532_KO0,44_KE45,50.htm?jl=1009497097209",G
"Software Engineer, Platform - DataLake",Athenahealth,126000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-platform-datalake-athenahealth-JV_IC1154532_KO0,35_KE36,48.htm?jl=1009496790865",G
"Senior Software Engineer, athenaCollector – Billing Workflow",Athenahealth,126000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-athenacollector-billing-workflow-athenahealth-JV_IC1154532_KO0,57_KE58,70.htm?jl=1009515777992",G
"Software Development Engineer II, AGI",Amazon.com Services LLC,125500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-ii-agi-amazon-com-services-llc-JV_IC1154532_KO0,36_KE37,60.htm?jl=1009527159554",G
Senior Software Engineer,Karen Clark & Company,125000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-karen-clark-company-JV_IC1154532_KO0,24_KE25,44.htm?jl=1009520826259",G
SLAM Software Engineer,Pickle Robot Company,125000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/slam-software-engineer-pickle-robot-company-JV_IC1154545_KO0,22_KE23,43.htm?jl=1009553246630",G
Java Developer,Sureminds Solutions LLC,125000.0,"Boston, MA","https://www.glassdoor.com/job-listing/java-developer-sureminds-solutions-llc-JV_IC1154532_KO0,14_KE15,38.htm?jl=1009551065503",G
"Sr. Full Stack Java 8 with AWS, Container Docker Kubernetes A_60",CapB InfoteK,124800.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-full-stack-java-8-with-aws-container-docker-kubernetes-a-60-capb-infotek-JV_IC1154532_KO0,62_KE63,75.htm?jl=1006829615366",G
Senior Internet Software Engineer,BrickLogix,124500.0,"Somerville, MA","https://www.glassdoor.com/job-listing/senior-internet-software-engineer-bricklogix-JV_IC1154685_KO0,33_KE34,44.htm?jl=1007488961164",G
Developer Advocate (Game Development),JetBrains,124500.0,"Boston, MA","https://www.glassdoor.com/job-listing/developer-advocate-game-development-jetbrains-JV_IC1154532_KO0,35_KE36,45.htm?jl=1009551007520",G
Informatics Software Engineer,Rheos Medicines,124000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/informatics-software-engineer-rheos-medicines-JV_IC1154545_KO0,29_KE30,45.htm?jl=1006954978123",G
"Associate Staff Engineer, IOT",Nagarro,124000.0,"Boston, MA","https://www.glassdoor.com/job-listing/associate-staff-engineer-iot-nagarro-JV_IC1154532_KO0,28_KE29,36.htm?jl=1009013232015",G
Software Engineer,MKT MEDIASTATS,124000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-mkt-mediastats-JV_IC1154545_KO0,17_KE18,32.htm?jl=1007644559457",G
Software Engineer,Escher Group,123500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-escher-group-JV_IC1154532_KO0,17_KE18,30.htm?jl=1009556506290",G
Senior Embedded Software Developer,Capgemini,123198.4,"Boston, MA",https://www.indeed.com/rc/clk?jk=3bf3cd2ff6117c3d&bb=JtepCkodMAp3rjcFbwALkVYI93B4BzKz9O_nBR2Ul24J_XYEVxeF7W8xM9C5cZN3mzL9OkeQ9-4if2-aytQu76hk_rt7yqedwPH8bwHQ1iWdaCcTdp4Hpg%3D%3D&xkcb=SoAh67M34Yx8nnWTVZ0MbzkdCdPP&fccid=105ecfd0283f415f&vjs=3,I
Software Development Engineer in Test,"enLabel Global Services, Inc",123000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-in-test-enlabel-global-services-inc-JV_IC1154532_KO0,37_KE38,65.htm?jl=1008704790139",G
Principal Application Development Lead (LIMS) / Lead IS Engineer - 5225,Verista,122609.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=0d5b778f18c6f927&bb=fOvq2ko2s7gdEvbnUK6AKSSS6orzeOPDSQKOQE_Mf15x2GHwmq89oMexnec8d1Q2-_83dtoRA25i7JIqnupr7PKGlEr5bVv63soIs7fROOds6OIobOelFgGyRK3W6won&xkcb=SoAx67M34Yx8cuQH2h0KbzkdCdPP&fccid=c9685a6afa845995&vjs=3,I
Lead Software Development Engineer – Java,Sureminds Solutions LLC,122500.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=d414f0c246a8ba0d&bb=rAEyMR9MhIG7d9bmxzBqEhXdHvYibh37z5DqFjQ5ocPfQxOyc8_hjnNKcPuOLjlXdCaQe7MEh0TXQxekVCQ98L0jCTRVcFbM0jiUwRKlaAVWzl5Nok-jnwqvTOcZoM9m&xkcb=SoA_67M34YxqVMyTwx0MbzkdCdPP&fccid=65ab66f430b7c054&cmp=Sureminds-Solutions-LLC&ti=Java+Developer&vjs=3,I
Principal Application Development Lead (LIMS) / Lead IS Engineer - 5225,Verista,122500.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-application-development-lead-lims-lead-is-engineer-5225-verista-JV_IC1154532_KO0,65_KE66,73.htm?jl=1009509308272",G
Software Engineer II,Chewy,122500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-ii-chewy-JV_IC1154532_KO0,20_KE21,26.htm?jl=1009543087679",G
DRUPAL Architect/Developer,Fidelity Investments,122500.0,"Boston, MA","https://www.glassdoor.com/job-listing/drupal-architect-developer-fidelity-investments-JV_IC1154532_KO0,26_KE27,47.htm?jl=1009478285441",G
"AVP, API Principal Software Development Engineer",Synchrony,122500.0,"Boston, MA 02101",https://www.indeed.com/rc/clk?jk=8dc7457f3a601b80&bb=W4t3i3bf_Wec34aFTFtIBQjLug3JsImx-9KsTAmJRkOUtciSLHShOVftliDQR4QNMvZs1H7oyfEmWm0EjfOaMtO2f5L2AgVBlYnqZqecO7lShfkQKW-WVszMyzFGMQVV&xkcb=SoD867M34Yx_RDgVcT0IbzkdCdPP&fccid=bfac37d9f1a8a5a2&vjs=3,I
Diagnostic Software Engineer,Lextel,122500.0,"Boston, MA","https://www.glassdoor.com/job-listing/diagnostic-software-engineer-lextel-JV_IC1154532_KO0,28_KE29,35.htm?jl=1006292335706",G
Senior Software Quality Assurance Engineer II,LifeYield,122500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-quality-assurance-engineer-ii-lifeyield-JV_IC1154532_KO0,45_KE46,55.htm?jl=1009405689634",G
"Software Engineer, Embedded Firmware (R2524)",SHIELD AI,122060.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=cc0489ef21872d5f&bb=fejSlYBpwmFxy3G3DyS2KE4gr8ixTbc6vlNnAvfn-deja-6HjMxXp8ah8Zecizz__nOhA4eDK6dw20e2jOQO8pQOTbKnkDx1rkZtgQEHiDkapKKgDyZ357sT7BRE7Zqg&xkcb=SoAG67M34Yxl3U20Dp0GbzkdCdPP&fccid=0b5f38012a106aa9&vjs=3,I
Full Stack Software Engineer,LibertyPay,122000.0,"Boston, MA","https://www.glassdoor.com/job-listing/full-stack-software-engineer-libertypay-JV_IC1154532_KO0,28_KE29,39.htm?jl=1007956580245",G
"Software Engineer, Embedded Firmware (R2524)",SHIELD AI,122000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-embedded-firmware-r2524-shield-ai-JV_IC1154532_KO0,41_KE42,51.htm?jl=1009554973324",G
"JavaScript Developer with Restful JSON APIs & Python - C72164 6.5 Boston, MA",CapB InfoteK,122000.0,"Boston, MA","https://www.glassdoor.com/job-listing/javascript-developer-with-restful-json-apis-python-c72164-65-boston-ma-capb-infotek-JV_IC1154532_KO0,70_KE71,83.htm?jl=1006938660649",G
Lead Application Developer,Marsh McLennan Agency,121210.0,"Remote in Boston, MA 02110",https://www.indeed.com/rc/clk?jk=4345fc8bfc17e18d&bb=B0RR0Bo30lmrSQ9lXWMH8kQg56S5KWqOKVYZCxpBIvcRQRxvtdWPtAdxXk29r5Z7AMkgo18KnAHb97CRPFveBTFR8RlU2DV-0YLnTuj1kcgRqz09KJTUzQ%3D%3D&xkcb=SoAt67M34Yx_YqWoJh0DbzkdCdPP&fccid=c262e1a52070d54c&vjs=3,I
