title,company,salary,location,link,platform
Senior Cloud Engineer,Modulate,150000.0,"Hybrid work in Somerville, MA",https://www.indeed.com/rc/clk?jk=fc72e475898dc48a&bb=rdMcVvIyOuPtmzCJU7btXIxyFTaxALxv72OcDpFw0eBXmWhC5ZjzNpEmI7lXYpuptINTi9Tdth9x_SOXgm545ZYDrZMV_OcMZQj55hDyWFyzhwMjM0aMRwkJ7-VKYcFe&xkcb=SoAZ67M34ZLbPvWTVZ0DbzkdCdPP&fccid=95be9c46259ee509&vjs=3,I
Firmware Architect - Boston,Motion Recruitment,150000.0,"Boston, MA","https://www.glassdoor.com/job-listing/firmware-architect-boston-motion-recruitment-JV_IC1154532_KO0,25_KE26,44.htm?jl=1009567655781",G
Software Engineer,Keystone Strategy,149985.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=cecf812f83b900ed&bb=sWvZa9puyUhzz1o2lAXEchON2OxG2_r-9nPOeGbyrQw5gTTb0-QeBHFNCmB11nPy1uP2OkBGIGbRUrtgECzEAfeyK2Kt2yRFeIUQqyWZvxswuNK3xSkpR7jM7I8rMgc4&xkcb=SoAu67M34ZLHKQ20Dp0JbzkdCdPP&fccid=17c8a85919e2efa8&vjs=3,I
Staff Engineer - Framework Engineer,3Play Media,149500.0,"Boston, MA","https://www.glassdoor.com/job-listing/staff-engineer-framework-engineer-3play-media-JV_IC1154532_KO0,33_KE34,45.htm?jl=1009493370291",G
Global IT Software Engineer Senior Manager - Gen AI/ LLM SDK,Boston Consulting Group,149500.0,"Boston, MA","https://www.glassdoor.com/job-listing/global-it-software-engineer-senior-manager-gen-ai-llm-sdk-boston-consulting-group-JV_IC1154532_KO0,57_KE58,81.htm?jl=1009526962826",G
Senior Software Engineer - DevSecOps,MFS Investment Management,149000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-devsecops-mfs-investment-management-JV_IC1154532_KO0,34_KE35,60.htm?jl=1009453264686",G
Senior Intelligent Automation Engineer,Blue Cross Blue Shield of Massachusetts,149000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-intelligent-automation-engineer-blue-cross-blue-shield-of-massachusetts-JV_IC1154532_KO0,38_KE39,78.htm?jl=1009177697496",G
PRINCIPAL DEVELOPER,LiquidX,148500.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-developer-liquidx-JV_IC1154532_KO0,19_KE20,27.htm?jl=1009472936420",G
Senior Software Engineer,Liberty Mutual,148050.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=6eb92e321f461382&bb=frZde3qliVxFBJMRz4t5O5QBm7LcGO99KM8Qt0UyCiAljTOsot2hZx2qoYyi8ouYoUOOZBhUoPTKgh4aRuZRn3i4bBWyeC8_8zjKi-v8c5iHA_FMuo6u_S55MzxiFMU0&xkcb=SoAo67M34ZLB63QHyB0JbzkdCdPP&fccid=f33a9750898d12d4&vjs=3,I
Senior Software Engineer,Plymouth Rock Assurance,148000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-plymouth-rock-assurance-JV_IC1154532_KO0,24_KE25,48.htm?jl=1009500858574",G
Senior Software Engineer,Man Group,148000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-man-group-JV_IC1154532_KO0,24_KE25,34.htm?jl=1008829963991",G
"Senior Software Engineer, athenaCollector – Intelligent Automation",Athenahealth,147500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-athenacollector-intelligent-automation-athenahealth-JV_IC1154532_KO0,63_KE64,76.htm?jl=1009538394795",G
DevOps Manager,Motion Recruitment,147500.0,"Boston, MA","https://www.glassdoor.com/job-listing/devops-manager-motion-recruitment-JV_IC1154532_KO0,14_KE15,33.htm?jl=1009540816172",G
"Programmer/Analyst, Sr (894)",Massachusetts General Hospital(MGH),147500.0,"Boston, MA","https://www.glassdoor.com/job-listing/programmer-analyst-sr-894-massachusetts-general-hospital-mgh-JV_IC1154532_KO0,25_KE26,60.htm?jl=1009509611574",G
"Senior Software Engineer, Print Pipeline (Algorithms)",Formlabs,147500.0,"Somerville, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-print-pipeline-algorithms-formlabs-JV_IC1154685_KO0,50_KE51,59.htm?jl=1009395346616",G
"Software Engineer, Machine Learning",Meta,146993.6,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-machine-learning-meta-JV_IC1154532_KO0,34_KE35,39.htm?jl=1008882787431",G
Senior Cloud Engineer,John Hancock,146000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-cloud-engineer-john-hancock-JV_IC1154532_KO0,21_KE22,34.htm?jl=1009570624871",G
"Senior Software Engineer, Secure Public Cloud (AWS)",Liberty Mutual,146000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-secure-public-cloud-aws-liberty-mutual-JV_IC1154532_KO0,48_KE49,63.htm?jl=1009566828282",G
Intermediate Cloud Engineer (AWS Connect),John Hancock,146000.0,"Boston, MA","https://www.glassdoor.com/job-listing/intermediate-cloud-engineer-aws-connect-john-hancock-JV_IC1154532_KO0,39_KE40,52.htm?jl=1009570624423",G
Sr. Java Engineer | Tech Lead,InsideTracker,145500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/sr-java-engineer-tech-lead-insidetracker-JV_IC1154545_KO0,26_KE27,40.htm?jl=1007821797280",G
Senior Full Stack,Intone Networks,145500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-full-stack-intone-networks-JV_IC1154532_KO0,17_KE18,33.htm?jl=1009553364537",G
Lead Software Engineer - Machine Learning,Fidelity TalentSource,145500.0,"Boston, MA","https://www.glassdoor.com/job-listing/lead-software-engineer-machine-learning-fidelity-talentsource-JV_IC1154532_KO0,39_KE40,61.htm?jl=1009268193812",G
Production Engineering,Meta,145000.0,"Boston, MA 02142 (East Cambridge area)",https://www.indeed.com/rc/clk?jk=bb69726a14b70c26&bb=JMCbaj41Dxm1Td3ZeqXj2OrTZ2p7RCjUiIbrsIvrOeZGeLgyLliG8VLyncr0o2YTaWmfNsTqEmnGhD8UYLHpwczGvjvQJacLTgTQJ1oQZdwCG4_aEO0P-w%3D%3D&xkcb=SoCk67M34ZLEU-2TVZ0FbzkdCdPP&fccid=ba07516c418dda52&vjs=3,I
"Lead Software Engineer, Mobile",EF World Journeys,144000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/lead-software-engineer-mobile-ef-world-journeys-JV_IC1154545_KO0,29_KE30,47.htm?jl=1009542355277",G
Principal Application Developer,Federal Reserve Bank of Boston,144000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-application-developer-federal-reserve-bank-of-boston-JV_IC1154532_KO0,31_KE32,62.htm?jl=1009526399967",G
"Software Engineering Manager - Marketing & Service (Open to Boston, Atlanta, Beaverton location)",Nike,143500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineering-manager-marketing-service-open-to-boston-atlanta-beaverton-location-nike-JV_IC1154532_KO0,88_KE89,93.htm?jl=1009527164637",G
Senior Software Engineer,"Volta Labs, Inc.",143500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-volta-labs-inc-JV_IC1154532_KO0,24_KE25,39.htm?jl=1009437671429",G
"Machine Learning Engineer, Generative AI",Amazon.com Services LLC,143500.0,"Boston, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-generative-ai-amazon-com-services-llc-JV_IC1154532_KO0,39_KE40,63.htm?jl=1009532320242",G
Python Software Engineer,MORSE Corp,143000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/python-software-engineer-morse-corp-JV_IC1154545_KO0,24_KE25,35.htm?jl=1009326604486",G
Senior Embedded Software Engineer,Cambridge Mobile Telematics,143000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-embedded-software-engineer-cambridge-mobile-telematics-JV_IC1154545_KO0,33_KE34,61.htm?jl=1009451665289",G
"Sr. Machine Learning Engineer II, AI Agent",HubSpot,142500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/sr-machine-learning-engineer-ii-ai-agent-hubspot-JV_IC1154545_KO0,40_KE41,48.htm?jl=1009549580272",G
"Platform Engineer, UI",MarketAxess Holdings,142500.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=14888e7074ddd53e&bb=2s_nv2yZHSZKkUT7UqqxZ-MiXjgmv9FhXzxB78LUNXUWSOCUU16InCLIVUJZfZsjbchI1cMT9Xyq5eUjm3Lw923zsh_o4pM0AVzmejL-QQ0eHJW4wTGirudsf6H_lC9U&xkcb=SoBu67M34ZLdvkwpcZ0HbzkdCdPP&fccid=4141a022350e0311&vjs=3,I
Java Software Engineer,Fidelity TalentSource,142480.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=324309bf81180d55&bb=sWvZa9puyUhzz1o2lAXEctfYmUOEVFTTecfI-SpJtInt8u6eYG3I7NYGh7YQ35cDMtD6H4u6TjInm18nww0KQeW0v1zdyTv97uXB5-enE9wBjRSP8HU_-_14SioerLX5&xkcb=SoBa67M34ZLHKQ20Dp0FbzkdCdPP&fccid=7df8513443c7134a&vjs=3,I
Java Software Engineer,Fidelity TalentSource,142480.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=324309bf81180d55&bb=lI9Z7yLQ5EcDUbQqCanQUShlgHy6kdEyEENJHh4hwzowSYhV7_8F9aUT_wwR4RWltYLfrSKZd-cJMxnpKd7udmS58GbikO9bhPJ9xIMAMDX4IHIamAfT5_RN7vAFzjbV&xkcb=SoCw67M34ZLG7MWoJh0LbzkdCdPP&fccid=7df8513443c7134a&vjs=3,I
"Lead Software Development Engineer, Android Apps Team",Audible,142000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/lead-software-development-engineer-android-apps-team-audible-JV_IC1154545_KO0,52_KE53,60.htm?jl=1009533381683",G
"Principal, Full Stack Engineer",Fidelity Investments,142000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-full-stack-engineer-fidelity-investments-JV_IC1154532_KO0,29_KE30,50.htm?jl=1009385869937",G
Senior Software Engineer,Kytopen,142000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-kytopen-JV_IC1154545_KO0,24_KE25,32.htm?jl=1009400173978",G
Senior Drupal Developer,Perficient,142000.0,"Somerville, MA","https://www.glassdoor.com/job-listing/senior-drupal-developer-perficient-JV_IC1154685_KO0,23_KE24,34.htm?jl=1008986378063",G
Senior Software Engineer,GPR,141500.0,"Somerville, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-gpr-JV_IC1154685_KO0,24_KE25,28.htm?jl=1009472022148",G
Senior Software Engineer,Snyk,141000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-snyk-JV_IC1154532_KO0,24_KE25,29.htm?jl=1009437163178",G
Senior Staff DevOps Engineer - Hybrid,Caris Life Sciences,140000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-staff-devops-engineer-hybrid-caris-life-sciences-JV_IC1154532_KO0,35_KE36,55.htm?jl=1009526778252",G
DevOps Architect,Link Soft Technologies,140000.0,"Boston, MA","https://www.glassdoor.com/job-listing/devops-architect-link-soft-technologies-JV_IC1154532_KO0,16_KE17,39.htm?jl=1009561708431",G
Senior Firmware Engineer/Massachusetts,Motion Recruitment,140000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-firmware-engineer-massachusetts-motion-recruitment-JV_IC1154532_KO0,38_KE39,57.htm?jl=1009560352345",G
"Senior Software Engineer (Backend, Growth)",WHOOP,139500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-backend-growth-whoop-JV_IC1154532_KO0,39_KE40,45.htm?jl=1009407749874",G
Senior Java Developer,Intone Networks,139000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-java-developer-intone-networks-JV_IC1154532_KO0,21_KE22,37.htm?jl=1009536525649",G
Senior Software Engineer,Nara Logics,139000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-nara-logics-JV_IC1154532_KO0,24_KE25,36.htm?jl=1009400670536",G
"Full Stack Engineer, Investment Systems Engineering",Arrowstreet Capital,138500.0,"Boston, MA","https://www.glassdoor.com/job-listing/full-stack-engineer-investment-systems-engineering-arrowstreet-capital-JV_IC1154532_KO0,50_KE51,70.htm?jl=1009569764637",G
"Senior Software Engineer (Backend, Core Physiology Training Team)",WHOOP,138500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-backend-core-physiology-training-team-whoop-JV_IC1154532_KO0,62_KE63,68.htm?jl=1009558778117",G
DevSecOps Engineer,iSeatz,138500.0,"Remote in Boston, MA 02133",https://www.indeed.com/rc/clk?jk=201225b0920fefe7&bb=Q9WXnNQJa5OEqUHuaEhyhRVZUISywkwPap39vNciG9tSEHN780sa25xQpYZScXZfuq4aCVT34jOFJ3Z1AMcXy7w4DyjUYXQjPNLHhiS8UFyUXnR7elvZgSW3RTjZ4ZND&xkcb=SoA667M34ZLcL7y4SZ0ObzkdCdPP&fccid=fa9effe1620e9920&vjs=3,I
Senior Software Engineer,HqO,138500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-hqo-JV_IC1154532_KO0,24_KE25,28.htm?jl=1009442019583",G
Senior Software Engineer,Modus Closing,138500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-modus-closing-JV_IC1154532_KO0,24_KE25,38.htm?jl=1009390630470",G
"JAVA Developer with Spring Boot Framework, APIs and SOAP - C60131 6.6 Boston, MA",CapB InfoteK,137280.0,"Boston, MA","https://www.glassdoor.com/job-listing/java-developer-with-spring-boot-framework-apis-and-soap-c60131-66-boston-ma-capb-infotek-JV_IC1154532_KO0,75_KE76,88.htm?jl=1006829615356",G
Software Engineer,Cogo Labs,137000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-cogo-labs-JV_IC1154545_KO0,17_KE18,27.htm?jl=1009489668886",G
Software Engineer,Cogo Labs,136945.0,"Cambridge, MA 02139",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DjdesWNR-6MzUhRRJSfqCy9uRalm2A2gZYTHSrSvGm7KWkRx8vGMm_zXpRyP0OE8vQVcbJqBAcJpOKBQbvbpuHOffGQag1LvX6j3y4cdEvhk1PAaCcliGiEOBZbomNUE3Lm1y5XpJp1dDDSyY8qpfGmgh00oBTghkZkGPLtG4iNxUy8I9EcR-qR1nqtKtm9aRSz-T_ThUyubEpVPqyypv8-c_ZBxxjgn2ZuzCR55aFtAN3EkCN5cEUHUkpX2vE4OvdJkb3F8146yyOdcvN6vZWajTvOkQbgdMOuGKIhZwY72Us2ltrfj8R6Ud10kL8Wiew3nuSLqxo3-G7R1CiXS4CMmU7jinR4lgsV4-zY-BgUS6tk3Hvsr6c3W1nbp5TzmCM4klkc-M7ivovY2489B6j-8-mTu2cMAem-mg9aPwSipnFhIx4LuxpiDZiSE1xF0HKWeNDJ-i3lviDcjMvjbasewBHN_2xN1hYfJQBVsveG29ATRwRx_c5jLzk8GIQmWrd2hJBjjBVdMqwoay6xHiufjea8G1_xrP1kc5rpjQJbjkEd8xe-lerfcgeLvo5dZYAm8rbfMjl4h1gSWlNygxnrH30rzI7UOpHl7QOvdMYLx4ZRlUvWhVIufcz82AHTUjzWPTQRUKFAnovpew3zkTB8-a69SWEysg=&xkcb=SoDz6_M34ZLHKQ20Dp0LbzkdCdPP&camk=nUmJqO2E8rj5OP1_B3zZ1A==&p=0&fvj=0&vjs=3,I
Lead Integrations Developer,The Boston Beer Company,136900.0,"Hybrid work in Boston, MA",https://www.indeed.com/rc/clk?jk=9ef676a063ecdf14&bb=lYTYnuzZWA-XL-18g5Df3E4qyBbH_MbE5zG1i44aCs1JKAehaKvTbcyV3c3p6XrpL6TJkZke6BdyKdGACAGcDGULSYA1DISiRj4p9PuFoDfVJC1WappN4g%3D%3D&xkcb=SoB967M34ZLbvYSTwx0BbzkdCdPP&fccid=867a345c29c6fa30&vjs=3,I
Machine Learning Engineer,Arena BioWorks,136000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-arena-bioworks-JV_IC1154545_KO0,25_KE26,40.htm?jl=1009411469181",G
FedNow Sr DevOps Engineer,Federal Reserve Bank of Boston,136000.0,"Boston, MA","https://www.glassdoor.com/job-listing/fednow-sr-devops-engineer-federal-reserve-bank-of-boston-JV_IC1154532_KO0,25_KE26,56.htm?jl=1009543534552",G
Senior Machine Learning Engineer I,Broad Institute,136000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-machine-learning-engineer-i-broad-institute-JV_IC1154545_KO0,34_KE35,50.htm?jl=1009483725874",G
Machine Learning Engineer,Toyota Research Institute,136000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-toyota-research-institute-JV_IC1154545_KO0,25_KE26,51.htm?jl=1009532630506",G
"Software Development Engineer, PreStart Domain",Amazon.com Services LLC,135500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-prestart-domain-amazon-com-services-llc-JV_IC1154532_KO0,45_KE46,69.htm?jl=1009568103944",G
Senior Software Engineer,Everyday Speech,135300.0,"Remote in Boston, MA 02109",https://www.indeed.com/rc/clk?jk=a128fc33d01bf933&bb=JMCbaj41Dxm1Td3ZeqXj2EdWU0JMcUfT8mUjWTeix0b-dXfIAMkj0MhkgihzGDbkQRlPwJzTsuzMt-i0A80kFVkxhCBCcBZQVXdAAmiTNtPM97s37RvVbyj67rbFqqBm&xkcb=SoCe67M34ZLEU-2TVZ0DbzkdCdPP&fccid=deb14c9074862f0f&vjs=3,I
UX Designer,"Red Hat, Inc.",135200.0,"Hybrid work in Boston, MA 02210",https://www.indeed.com/rc/clk?jk=3a26f6d137cf165e&bb=iPQYdqV9gYgzsm7lYMwJW01MKesTv0FMWlKZrMogCbNRpYEoGayBbRwhqJenW1f2tmAiZ1gys6FChFpwJgLMKByoKAF_OpX-NUlci96wTZVzQw_uSHM17Q%3D%3D&xkcb=SoBs67M34ZLF-jgTC70CbzkdCdPP&fccid=e24a60f01d1882d1&vjs=3,I
Software Engineer (Full Stack),"Red Hat, Inc.",135200.0,"Hybrid work in Boston, MA 02210",https://www.indeed.com/rc/clk?jk=f8e2d85eb85441e5&bb=sWvZa9puyUhzz1o2lAXEclR9D-S_zsBlZvvuc9UBfgIJR1FqXksC_g8JJ5pjwcTMlVGu4rgLtaklfI_DraWDWYV-E8yRrygUrSK9ZZ36qbVUsg5U09CgKA%3D%3D&xkcb=SoCa67M34ZLHKQ20Dp0IbzkdCdPP&fccid=e24a60f01d1882d1&vjs=3,I
Software Engineer,"Red Hat, Inc.",135200.0,"Boston, MA 02210 (South Boston area)",https://www.indeed.com/rc/clk?jk=5c751dca1ce73875&bb=sWvZa9puyUhzz1o2lAXEcj-6deEuh1a5I14udHdNXtz3eyJ6VG4c0rMW6VWWbZ0B_pjTl1wmJgKHAj3xcrXQrU0Oa2pYInyvPCw6TFoZI93OloI7WtryFA%3D%3D&xkcb=SoCz67M34ZLHKQ20Dp0KbzkdCdPP&fccid=e24a60f01d1882d1&vjs=3,I
Senior DevOps,Motion Recruitment,135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-devops-motion-recruitment-JV_IC1154532_KO0,13_KE14,32.htm?jl=1009569031677",G
"Software Engineer, CAT E&A",Berkshire Hathaway Specialty Insurance,135000.0,"Boston, MA 02110 (Downtown area)",https://www.indeed.com/rc/clk?jk=1cf9792233b1a3d1&bb=ZhQzrWy1p3vU0b3WX5wTBjJmrutYBvZSrQqMuKc8jGd0U3KF-f4EByog9-tId3hhAyEsyl24AW0QurYll0D1yFHsbu244mMHPb8PyaDyysFA9yqp_QRla24-WUszvien&xkcb=SoA267M34ZLDv1wHyB0IbzkdCdPP&fccid=8a4ef15aded30e15&vjs=3,I
Software Engineer III,OpenGov,135000.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=64f324885571efff&bb=2s_nv2yZHSZKkUT7UqqxZ_egNePkNoq3u6PQCvITvjWUVL8IVEKoI-kMQS2bN798fT-cWcOJ_pTMCRjC2UqldMr0Bpte4IAVJeqxP0XiBYLYnPE9N9ZtT8VO3TIpuDJT&xkcb=SoAJ67M34ZLdvkwpcZ0PbzkdCdPP&fccid=29a2f073e1f0c56b&vjs=3,I
Senior Software Engineer,DAG Consulting,135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-dag-consulting-JV_IC1154532_KO0,24_KE25,39.htm?jl=1005803481534",G
Software Engineer,"Red Hat, Inc.",135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-red-hat-inc-JV_IC1154532_KO0,17_KE18,29.htm?jl=1009568211760",G
Software Engineer (AI-Based IDE Plugins),"Red Hat, Inc.",135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-ai-based-ide-plugins-red-hat-inc-JV_IC1154532_KO0,38_KE39,50.htm?jl=1009565527390",G
Software Engineer II,OpenGov,135000.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=5a7a78a163ad6721&bb=lI9Z7yLQ5EcDUbQqCanQUcBtL6hJLDfShcXXZOjrsLo2yQ4Oo_i7VR2DeeKg9F3_unDVwF53Phc-e48v6bxIihr70kb7Y-SiwXVbpS5sjitM19E_lnuxagjCFx2u07ya&xkcb=SoBw67M34ZLG7MWoJh0GbzkdCdPP&fccid=29a2f073e1f0c56b&vjs=3,I
"Software Engineer, CAT E&A",Berkshire Hathaway Specialty Insurance,135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-cat-ea-berkshire-hathaway-specialty-insurance-JV_IC1154532_KO0,24_KE25,63.htm?jl=1009554756940",G
Lab Automation Engineer,Zifo,135000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/lab-automation-engineer-zifo-JV_IC1154545_KO0,23_KE24,28.htm?jl=1009563813938",G
Senior Software Engineer,Fidelity Investments,134500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-fidelity-investments-JV_IC1154532_KO0,24_KE25,45.htm?jl=1009448404040",G
Machine Learning Engineer,Analog Devices,133500.0,"Boston, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-analog-devices-JV_IC1154532_KO0,25_KE26,40.htm?jl=1009480261777",G
"Software Dev Engineer II, Jobs Domain Infrastrucure",Amazon.com Services LLC,133500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-dev-engineer-ii-jobs-domain-infrastrucure-amazon-com-services-llc-JV_IC1154532_KO0,50_KE51,74.htm?jl=1009568103891",G
Sr. Software Engineer - Python Generalist,"CytoTronics, Inc.",133500.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-software-engineer-python-generalist-cytotronics-inc-JV_IC1154532_KO0,38_KE39,54.htm?jl=1009535427636",G
Sr. Software Development Engineer,AuriStor,133000.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-software-development-engineer-auristor-JV_IC1154532_KO0,32_KE33,41.htm?jl=1006230436200",G
Senior Software Engineer with SaaS Data Modeling Company - Downtown Boston,Motion Recruitment,132500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-with-saas-data-modeling-company-downtown-boston-motion-recruitment-JV_IC1154532_KO0,72_KE73,91.htm?jl=1009533833613",G
Senior Software Engineer (C++/QT),Motion Recruitment,132500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-c-qt-motion-recruitment-JV_IC1154532_KO0,29_KE30,48.htm?jl=1009567998029",G
Full-stack Engineer,Apeiron Labs,132500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/full-stack-engineer-apeiron-labs-JV_IC1154545_KO0,19_KE20,32.htm?jl=1009444294594",G
Principal Quantitative Developer - Risk,Fidelity Investments,132000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-quantitative-developer-risk-fidelity-investments-JV_IC1154532_KO0,37_KE38,58.htm?jl=1009227437392",G
Principal Quant Developer- QIS,Fidelity Investments,132000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-quant-developer-qis-fidelity-investments-JV_IC1154532_KO0,29_KE30,50.htm?jl=1009265026554",G
Software Development Engineer,AuriStor,131500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-auristor-JV_IC1154532_KO0,29_KE30,38.htm?jl=1006230436201",G
FedNow Senior Software Engineer,Federal Reserve Bank of Boston,130500.0,"Boston, MA","https://www.glassdoor.com/job-listing/fednow-senior-software-engineer-federal-reserve-bank-of-boston-JV_IC1154532_KO0,31_KE32,62.htm?jl=1009528000162",G
"Engineer II, Python",Magnite,130000.0,"Boston, MA","https://www.glassdoor.com/job-listing/engineer-ii-python-magnite-JV_IC1154532_KO0,18_KE19,26.htm?jl=1009269073606",G
Senior Embedded Software Developer,BLYK Engineering Services,130000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-embedded-software-developer-blyk-engineering-services-JV_IC1154532_KO0,34_KE35,60.htm?jl=1009541900843",G
C++ IoT Embedded Engineer,Motion Recruitment,130000.0,"Boston, MA","https://www.glassdoor.com/job-listing/c-iot-embedded-engineer-motion-recruitment-JV_IC1154532_KO0,23_KE24,42.htm?jl=1009524524114",G
APP Developer (Contract),Barton & Gray LLC,130000.0,"Boston, MA","https://www.glassdoor.com/job-listing/app-developer-contract-barton-gray-llc-JV_IC1154532_KO0,22_KE23,38.htm?jl=1009448522470",G
Sr. Robotics Software Engineer,"Myomo, Inc",129500.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-robotics-software-engineer-myomo-inc-JV_IC1154532_KO0,29_KE30,39.htm?jl=1009511311864",G
Software Engineer II,SimpliSafe,129000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-ii-simplisafe-JV_IC1154532_KO0,20_KE21,31.htm?jl=1009563884086",G
Mission Critical Software Engineer 2,Draper,129000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/mission-critical-software-engineer-2-draper-JV_IC1154545_KO0,36_KE37,43.htm?jl=1009434395585",G
Sr. Engineer - Intelligent Controls & Automation (ICA),Procter & Gamble,128500.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-engineer-intelligent-controls-automation-ica-procter-gamble-JV_IC1154532_KO0,47_KE48,62.htm?jl=1009563604086",G
"Senior Software Engineer, Computer Vision and Robotics",New Balance,128500.0,"Brighton, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-computer-vision-and-robotics-new-balance-JV_IC1154538_KO0,53_KE54,65.htm?jl=1009381248281",G
"Software Engineer - Fullstack, Cambridge",Microsoft,128250.0,"Cambridge, MA",https://www.indeed.com/rc/clk?jk=12c5863c7cfc5a19&bb=JMCbaj41Dxm1Td3ZeqXj2PAs6nfcleKpvpg2p4AHgKo9aLvUuQ0okik_T70RfsWAVmYOVPtdmM31JbuhGTMnCmgrOC30AxBZlxdpVHnAo92GbCX3QIa5yQ%3D%3D&xkcb=SoAq67M34ZLEU-2TVZ0CbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,I
Software Development Engineer in Test,Pickle Robot Company,128000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-development-engineer-in-test-pickle-robot-company-JV_IC1154545_KO0,37_KE38,58.htm?jl=1009535510436",G
"Android Software Engineer, Verily Me",Verily,128000.0,"Boston, MA",https://www.indeed.com/rc/clk?jk=8687d2b5fb0d0dcf&bb=JMCbaj41Dxm1Td3ZeqXj2NEp-bTAa2KAhmSjYLFEf6lkxPEMUCAac4GzN9z0yrzGJf6wfwAKR2YSGKNKYwf5z7IWXvH3hzkgLVosek7Bslf-3Np810wpGxX0IH6_H8cY&xkcb=SoAD67M34ZLEU-2TVZ0AbzkdCdPP&fccid=476d93416db83bc2&vjs=3,I
